code,industry
sh.688591,计算机、通信和其他电子设备制造业
sh.688592,计算机、通信和其他电子设备制造业
sh.688593,软件和信息技术服务业
sh.688595,计算机、通信和其他电子设备制造业
sh.688596,专用设备制造业
sh.688597,仪器仪表制造业
sh.688598,非金属矿物制品业
sh.688599,电气机械和器材制造业
sh.688600,仪器仪表制造业
sh.688601,计算机、通信和其他电子设备制造业
sh.688602,化学原料和化学制品制造业
sh.688603,计算机、通信和其他电子设备制造业
sh.688605,通用设备制造业
sh.688606,医药制造业
sh.688607,专用设备制造业
sh.688608,计算机、通信和其他电子设备制造业
sh.688609,计算机、通信和其他电子设备制造业
sh.688610,仪器仪表制造业
sh.688611,电气机械和器材制造业
sh.688612,汽车制造业
sh.688613,专用设备制造业
sh.688615,软件和信息技术服务业
sh.688616,仪器仪表制造业
sh.688617,专用设备制造业
sh.688618,计算机、通信和其他电子设备制造业
sh.688619,软件和信息技术服务业
sh.688620,计算机、通信和其他电子设备制造业
sh.688621,研究和试验发展
sh.688622,仪器仪表制造业
sh.688623,专用设备制造业
sh.688625,化学原料和化学制品制造业
sh.688626,专用设备制造业
sh.688627,专用设备制造业
sh.688628,仪器仪表制造业
sh.688629,计算机、通信和其他电子设备制造业
sh.688630,专用设备制造业
sh.688631,软件和信息技术服务业
sh.688633,专用设备制造业
sh.688636,计算机、通信和其他电子设备制造业
sh.688638,专用设备制造业
sh.688639,化学原料和化学制品制造业
sh.688646,专用设备制造业
sh.688648,通用设备制造业
sh.688651,软件和信息技术服务业
sh.688652,专用设备制造业
sh.688653,计算机、通信和其他电子设备制造业
sh.688655,计算机、通信和其他电子设备制造业
sh.688656,医药制造业
sh.688657,软件和信息技术服务业
sh.688658,医药制造业
sh.688659,化学原料和化学制品制造业
sh.688660,通用设备制造业
sh.688661,计算机、通信和其他电子设备制造业
sh.688662,计算机、通信和其他电子设备制造业
sh.688663,电气机械和器材制造业
sh.688665,计算机、通信和其他电子设备制造业
sh.688667,计算机、通信和其他电子设备制造业
sh.688668,计算机、通信和其他电子设备制造业
sh.688669,橡胶和塑料制品业
sh.688670,医药制造业
sh.688671,仪器仪表制造业
sh.688676,电气机械和器材制造业
sh.688677,专用设备制造业
sh.688678,通用设备制造业
sh.688679,生态保护和环境治理业
sh.688680,橡胶和塑料制品业
sh.688681,电气机械和器材制造业
sh.688682,软件和信息技术服务业
sh.688683,计算机、通信和其他电子设备制造业
sh.688685,铁路、船舶、航空航天和其他运输设备制造业
sh.688686,仪器仪表制造业
sh.688687,医药制造业
sh.688689,计算机、通信和其他电子设备制造业
sh.688690,化学原料和化学制品制造业
sh.688691,软件和信息技术服务业
sh.688692,软件和信息技术服务业
sh.688693,计算机、通信和其他电子设备制造业
sh.688695,软件和信息技术服务业
sh.688696,计算机、通信和其他电子设备制造业
sh.688697,通用设备制造业
sh.688698,仪器仪表制造业
sh.688699,软件和信息技术服务业
sh.688700,专用设备制造业
sh.688701,生态保护和环境治理业
sh.688702,软件和信息技术服务业
sh.688707,计算机、通信和其他电子设备制造业
sh.688708,其他制造业
sh.688709,计算机、通信和其他电子设备制造业
sh.688710,研究和试验发展
sh.688711,计算机、通信和其他电子设备制造业
sh.688712,专用设备制造业
sh.688716,化学原料和化学制品制造业
sh.688717,电气机械和器材制造业
sh.688718,专用设备制造业
sh.688719,电气机械和器材制造业
sh.688720,计算机、通信和其他电子设备制造业
sh.688721,计算机、通信和其他电子设备制造业
sh.688722,化学纤维制造业
sh.688726,电气机械和器材制造业
sh.688727,计算机、通信和其他电子设备制造业
sh.688728,计算机、通信和其他电子设备制造业
sh.688729,专用设备制造业
sh.688733,计算机、通信和其他电子设备制造业
sh.688737,化学原料和化学制品制造业
sh.688739,医药制造业
sh.688750,有色金属冶炼和压延加工业
sh.688755,专用设备制造业
sh.688757,专业技术服务业
sh.688758,化学原料和化学制品制造业
sh.688759,医药制造业
sh.688765,医药制造业
sh.688766,计算机、通信和其他电子设备制造业
sh.688767,医药制造业
sh.688768,仪器仪表制造业
sh.688772,电气机械和器材制造业
sh.688775,计算机、通信和其他电子设备制造业
sh.688776,计算机、通信和其他电子设备制造业
sh.688777,软件和信息技术服务业
sh.688778,计算机、通信和其他电子设备制造业
sh.688779,计算机、通信和其他电子设备制造业
sh.688781,计算机、通信和其他电子设备制造业
sh.688783,计算机、通信和其他电子设备制造业
sh.688785,专用设备制造业
sh.688786,金属制品业
sh.688787,软件和信息技术服务业
sh.688788,计算机、通信和其他电子设备制造业
sh.688789,专用设备制造业
sh.688790,计算机、通信和其他电子设备制造业
sh.688793,电气机械和器材制造业
sh.688795,计算机、通信和其他电子设备制造业
sh.688796,研究和试验发展
sh.688798,计算机、通信和其他电子设备制造业
sh.688799,医药制造业
sh.688800,计算机、通信和其他电子设备制造业
sh.688802,计算机、通信和其他电子设备制造业
sh.688805,专用设备制造业
sh.688807,计算机、通信和其他电子设备制造业
sh.688808,仪器仪表制造业
sh.688809,计算机、通信和其他电子设备制造业
sh.688811,有色金属冶炼和压延加工业
sh.688813,专用设备制造业
sh.688816,仪器仪表制造业
sh.688818,铁路、船舶、航空航天和其他运输设备制造业
sh.688819,电气机械和器材制造业
sh.688820,计算机、通信和其他电子设备制造业
sh.688981,计算机、通信和其他电子设备制造业
sh.689009,计算机、通信和其他电子设备制造业
sz.000001,货币金融服务
sz.000002,房地产业
sz.000004,软件和信息技术服务业
sz.000006,房地产业
sz.000007,房地产业
sz.000008,铁路、船舶、航空航天和其他运输设备制造业
sz.000009,其他金融业
sz.000010,土木工程建筑业
sz.000011,房地产业
sz.000012,非金属矿物制品业
sz.000014,房地产业
sz.000016,计算机、通信和其他电子设备制造业
sz.000017,文教、工美、体育和娱乐用品制造业
sz.000019,批发业
sz.000020,计算机、通信和其他电子设备制造业
sz.000021,计算机、通信和其他电子设备制造业
sz.000025,批发业
sz.000026,零售业
sz.000027,电力、热力生产和供应业
sz.000028,批发业
sz.000029,房地产业
sz.000030,汽车制造业
sz.000031,房地产业
sz.000032,建筑安装业
sz.000034,批发业
sz.000035,生态保护和环境治理业
sz.000036,房地产业
sz.000037,电力、热力生产和供应业
sz.000039,金属制品业
sz.000042,房地产业
sz.000045,计算机、通信和其他电子设备制造业
sz.000048,畜牧业
sz.000049,电气机械和器材制造业
sz.000050,计算机、通信和其他电子设备制造业
sz.000055,金属制品业
sz.000056,商务服务业
sz.000058,商务服务业
sz.000059,石油、煤炭及其他燃料加工业
sz.000060,有色金属冶炼和压延加工业
sz.000061,商务服务业
sz.000062,批发业
sz.000063,计算机、通信和其他电子设备制造业
sz.000065,批发业
sz.000066,计算机、通信和其他电子设备制造业
sz.000068,批发业
sz.000069,房地产业
sz.000070,计算机、通信和其他电子设备制造业
sz.000078,批发业
sz.000088,水上运输业
sz.000089,航空运输业
sz.000090,土木工程建筑业
sz.000096,批发业
sz.000099,航空运输业
sz.000100,计算机、通信和其他电子设备制造业
sz.000151,批发业
sz.000153,医药制造业
sz.000155,电力、热力生产和供应业
sz.000156,电信、广播电视和卫星传输服务
sz.000157,专用设备制造业
sz.000158,软件和信息技术服务业
sz.000159,批发业
sz.000166,资本市场服务
sz.000301,化学原料和化学制品制造业
sz.000333,电气机械和器材制造业
sz.000338,汽车制造业
sz.000400,电气机械和器材制造业
sz.000401,非金属矿物制品业
sz.000402,房地产业
sz.000403,医药制造业
sz.000404,通用设备制造业
sz.000407,燃气生产和供应业
sz.000408,化学原料和化学制品制造业
sz.000409,软件和信息技术服务业
sz.000410,通用设备制造业
sz.000411,批发业
sz.000415,租赁业
sz.000417,零售业
sz.000419,零售业
sz.000420,化学纤维制造业
sz.000421,燃气生产和供应业
sz.000422,化学原料和化学制品制造业
sz.000423,医药制造业
sz.000425,专用设备制造业
sz.000426,有色金属矿采选业
sz.000428,住宿业
sz.000429,道路运输业
sz.000430,公共设施管理业
sz.000488,造纸和纸制品业
sz.000498,土木工程建筑业
sz.000501,零售业
sz.000503,互联网和相关服务
sz.000504,科技推广和应用服务业
sz.000505,农副食品加工业
sz.000506,有色金属矿采选业
sz.000507,水上运输业
sz.000509,计算机、通信和其他电子设备制造业
sz.000510,化学原料和化学制品制造业
sz.000513,医药制造业
sz.000514,房地产业
sz.000516,卫生
sz.000517,房地产业
sz.000518,医药制造业
sz.000519,专用设备制造业
sz.000520,水上运输业
sz.000521,电气机械和器材制造业
sz.000523,农副食品加工业
sz.000524,商务服务业
sz.000525,化学原料和化学制品制造业
sz.000526,教育
sz.000528,专用设备制造业
sz.000529,农副食品加工业
sz.000530,通用设备制造业
sz.000531,电力、热力生产和供应业
sz.000532,综合
sz.000533,电气机械和器材制造业
sz.000534,医药制造业
sz.000536,计算机、通信和其他电子设备制造业
sz.000537,电力、热力生产和供应业
sz.000538,医药制造业
sz.000539,电力、热力生产和供应业
sz.000541,电气机械和器材制造业
sz.000543,电力、热力生产和供应业
sz.000544,水的生产和供应业
sz.000545,化学原料和化学制品制造业
sz.000546,废弃资源综合利用业
sz.000547,计算机、通信和其他电子设备制造业
sz.000548,道路运输业
sz.000550,汽车制造业
sz.000551,专用设备制造业
sz.000552,煤炭开采和洗选业
sz.000553,化学原料和化学制品制造业
sz.000554,批发业
sz.000555,软件和信息技术服务业
sz.000557,铁路运输业
sz.000558,公共设施管理业
sz.000559,汽车制造业
sz.000560,房地产业
sz.000561,计算机、通信和其他电子设备制造业
sz.000563,其他金融业
sz.000564,零售业
sz.000565,化学原料和化学制品制造业
sz.000566,医药制造业
sz.000567,其他金融业
sz.000568,酒、饮料和精制茶制造业
sz.000570,通用设备制造业
sz.000571,煤炭开采和洗选业
sz.000572,汽车制造业
sz.000573,废弃资源综合利用业
sz.000576,计算机、通信和其他电子设备制造业
sz.000581,汽车制造业
sz.000582,水上运输业
sz.000586,电气机械和器材制造业
sz.000589,橡胶和塑料制品业
sz.000590,医药制造业
sz.000591,电力、热力生产和供应业
sz.000592,木材加工和木、竹、藤、棕、草制品业
sz.000593,燃气生产和供应业
sz.000595,通用设备制造业
sz.000596,酒、饮料和精制茶制造业
sz.000597,医药制造业
sz.000598,水的生产和供应业
sz.000599,橡胶和塑料制品业
sz.000600,电力、热力生产和供应业
sz.000601,电力、热力生产和供应业
sz.000603,有色金属矿采选业
sz.000605,水的生产和供应业
sz.000607,商务服务业
sz.000608,房地产业
sz.000609,综合
sz.000610,商务服务业
sz.000612,有色金属冶炼和压延加工业
sz.000615,卫生
sz.000617,货币金融服务
sz.000619,橡胶和塑料制品业
sz.000620,房地产业
sz.000623,医药制造业
sz.000625,汽车制造业
